ID,Name in English,Degree of endangerment,Country,Country code alpha 3
2620,Palu'e,Definitely endangered,Indonesia,IDN
1967,Panare,Vulnerable,Venezuela (Bolivarian Republic of),VEN
646,Pilagá,Vulnerable,Argentina,ARG
2083,Pitjantjatjara,Vulnerable,Australia,AUS
1312,Pukur,Definitely endangered,Guinea,GIN
2626,Rotuman,Vulnerable,Fiji,FJI
1837,Savi,Definitely endangered,Pakistan,PAK
1837,Savi,Definitely endangered,Afghanistan,AFG
1096,Sherdukpen,Vulnerable,India,IND
1428,Shira Yugur,Severely endangered,China,CHN
1201,Takahanyilang,Critically endangered,India,IND
2209,U,Definitely endangered,China,CHN
2349,Ulithian,Severely endangered,Micronesia (Federated States of),FSM
2587,Waima'a,Definitely endangered,Timor-Leste,TLS
242,Warlpiri,Vulnerable,Australia,AUS
326,Yukpa,Vulnerable,Venezuela (Bolivarian Republic of),VEN
2394,Western Montagnais,Vulnerable,Canada,CAN
1699,Waiwai (Brazil),Vulnerable,Brazil,BRA
1340,Jersey French,Severely endangered,United Kingdom of Great Britain and Northern Ireland,GBR
963,Bahing,Definitely endangered,Nepal,NPL
2384,Stoney,Vulnerable,Canada,CAN
1483,Southwestern Tepehuan,Vulnerable,Mexico,MEX
487,Northern Mansi,Severely endangered,Russian Federation,RUS
517,Bisu,Definitely endangered,Myanmar,MMR
517,Bisu,Definitely endangered,Thailand,THA
663,Wari,Definitely endangered,Brazil,BRA
2407,Pakan,Definitely endangered,China,CHN
2026,Yami,Vulnerable,China,CHN
69,Ko,Critically endangered,Sudan,SDN
667,Yuracaré,Definitely endangered,Bolivia (Plurinational State of),BOL
511,Aimol,Critically endangered,India,IND
1089,Kohi,Vulnerable,Nepal,NPL
957,Chatino of the western lowlands,Definitely endangered,Mexico,MEX
127,Bolo,Definitely endangered,Angola,ANG
1714,Logol,Severely endangered,Sudan,SDN
559,Sila,Definitely endangered,Lao People's Democratic Republic,LAO
559,Sila,Definitely endangered,Viet Nam,VNM
922,Pisaflores Tepehua,Vulnerable,Mexico,MEX
1870,Xerente,Severely endangered,Brazil,BRA
1903,Bribri (Panama),Severely endangered,Panama,PAN
566,Achuar,Definitely endangered,Ecuador,ECU
566,Achuar,Definitely endangered,Peru,PER
1691,Bai,Definitely endangered,Sudan,SDN
1477,Banka,Definitely endangered,Mali,MLI
744,Culina (Peru),Definitely endangered,Peru,PER
1636,Gadang,Definitely endangered,Chad,TCD
1054,Khinalug,Severely endangered,Azerbaijan,AZE
538,Laomian (China),Definitely endangered,China,CHN
2223,Laomian (Myanmar),Definitely endangered,Myanmar,MMR
1256,Lhokpu,Definitely endangered,Bhutan,BTN
2070,Martuwangka,Vulnerable,Australia,AUS
745,Mayoruna (Peru),Vulnerable,Peru,PER
2345,Pingelapese,Severely endangered,Micronesia (Federated States of),FSM
711,Rapanui,Severely endangered,Chile,CHL
1207,Remo,Severely endangered,India,IND
1436,Roshorvi,Severely endangered,Tajikistan,TJK
1440,Sanglechi,Severely endangered,Tajikistan,TJK
1440,Sanglechi,Severely endangered,Afghanistan,AFG
2293,Semelai,Severely endangered,Malaysia,MYS
2287,Urak Lawoi (Malaysia),Definitely endangered,Malaysia,MYS
1009,Urak Lawoi (Thailand),Definitely endangered,Thailand,THA
1641,Zirenkel,Definitely endangered,Chad,TCD
50,Vumbu,Definitely endangered,Gabon,GAB
1823,Mopán (Guatemala),Severely endangered,Guatemala,GTM
299,Cuiba,Severely endangered,Colombia,COL
299,Cuiba,Severely endangered,Venezuela (Bolivarian Republic of),VEN
1172,Raji,Severely endangered,Nepal,NPL
818,Highland Chontal,Severely endangered,Mexico,MEX
1749,Yasa,Definitely endangered,Cameroon,CMR
1749,Yasa,Definitely endangered,Equatorial Guinea,GNQ
2657,Bumbita Arapesh,Vulnerable,Papua New Guinea,PNG
2194,Mang (China),Definitely endangered,China,CHN
541,Mang (Viet Nam),Definitely endangered,Viet Nam,VNM
923,Tlachichilco Tepehua,Definitely endangered,Mexico,MEX
1244,Blackfoot (Canada),Definitely endangered,Canada,CAN
1640,Jaya,Severely endangered,Chad,TCD
1758,Karipuna do Amapá,Vulnerable,Brazil,BRA
1650,Kulfa,Definitely endangered,Chad,TCD
2066,Krahô,Vulnerable,Brazil,BRA
2285,Kristang,Severely endangered,Malaysia,MYS
732,Yine,Definitely endangered,Peru,PER
762,North Alaskan Inupiaq (Kotzebue Sound),Severely endangered,United States of America,USA
1372,North Alaskan Inupiaq (North Slope),Severely endangered,United States of America,USA
1373,Seward Peninsula Inupiaq (King Island),Critically endangered,United States of America,USA
1374,Seward Peninsula Inupiaq (Little Diomede Island),Critically endangered,United States of America,USA
1375,Seward Peninsula Inupiaq (Norton Sound),Critically endangered,United States of America,USA
1933,Katukína-Kanamarí,Vulnerable,Brazil,BRA
233,Tiwi,Vulnerable,Australia,AUS
564,Zaozou,Vulnerable,China,CHN
1883,Ngäbere (Costa Rica),Definitely endangered,Costa Rica,CRI
1225,Aiton,Severely endangered,India,IND
166,Anindilyakwa,Vulnerable,Australia,AUS
1936,Apurinã,Definitely endangered,Brazil,BRA
168,Arrernte,Vulnerable,Australia,AUS
281,Ashkun,Definitely endangered,Afghanistan,AFG
2167,Ata,Critically endangered,Philippines,PHL
961,Athpahariya,Definitely endangered,Nepal,NPL
1905,Ava-Guaraní,Definitely endangered,Argentina,ARG
81,Bayso,Definitely endangered,Ethiopia,ETH
1214,Birhor,Critically endangered,India,IND
2277,Boano,Vulnerable,Indonesia,IDN
984,Bori,Definitely endangered,China,CHN
984,Bori,Definitely endangered,India,IND
525,Chepya,Definitely endangered,Lao People's Democratic Republic,LAO
1846,Chilisso,Severely endangered,Pakistan,PAK
1798,Culina (Brazil),Vulnerable,Brazil,BRA
1910,Damana,Definitely endangered,Colombia,COL
1388,Duguza,Definitely endangered,Nigeria,NGA
1711,Galibi Marworno,Vulnerable,Brazil,BRA
80,Gats'ama - Ganjule - Harro,Definitely endangered,Ethiopia,ETH
2333,Gebe,Vulnerable,Indonesia,IDN
1290,Ghadames,Vulnerable,Libyan Arab Jamahiriya,LBY
1339,Griko (Calabria),Severely endangered,Italy,ITA
604,Huilliche,Critically endangered,Chile,CHL
